Date,z_score,long,short,exit
2020-01-16,-1.1393935083551752,False,False,False
2020-01-17,-1.662124658733006,False,False,False
2020-01-20,-1.2534067440611845,False,False,False
2020-01-21,-0.8460491257241854,False,False,False
2020-01-22,-0.005689484950643401,False,False,True
2020-01-23,-0.2773670467188003,False,False,False
2020-01-24,-0.17830263977103125,False,False,True
2020-01-27,-0.13285231263013506,False,False,True
2020-01-28,0.6225533708190035,False,False,False
2020-01-29,-0.37274092492956806,False,False,False
2020-01-30,-0.2957664392004171,False,False,False
2020-01-31,0.21919781682924938,False,False,False
2020-02-03,-0.7337106240850803,False,False,False
2020-02-04,-2.0298706566078715,True,False,False
2020-02-05,-1.1865097581819053,False,False,False
2020-02-06,-0.18497613856125925,False,False,True
2020-02-07,-0.5688846776866946,False,False,False
2020-02-10,-0.8136629353897376,False,False,False
2020-02-11,-1.5212419252285614,False,False,False
2020-02-12,-1.2650364367869718,False,False,False
2020-02-13,-0.9694533833345108,False,False,False
2020-02-14,-1.102762564344281,False,False,False
2020-02-17,-1.2040481708012012,False,False,False
2020-02-18,-0.30824759214777725,False,False,False
2020-02-19,-0.029158912941257706,False,False,True
2020-02-20,-0.03914700078597526,False,False,True
2020-02-24,0.6327826067558643,False,False,False
2020-02-25,0.5238637861041474,False,False,False
2020-02-26,1.1430540202700605,False,False,False
2020-02-27,0.7069898248150228,False,False,False
2020-02-28,0.26020121742643804,False,False,False
2020-03-02,0.7276092695855295,False,False,False
2020-03-03,1.142395708047189,False,False,False
2020-03-04,0.44153394790174527,False,False,False
2020-03-05,1.1715657935899157,False,False,False
2020-03-06,0.6823987420244929,False,False,False
2020-03-09,2.3609098608591528,False,True,False
2020-03-11,2.4095295929112326,False,True,False
2020-03-12,3.7913851961149123,False,True,False
2020-03-13,3.2002738002982114,False,True,False
2020-03-16,3.3766783248703622,False,True,False
2020-03-17,3.017597995439925,False,True,False
2020-03-18,2.894049158359147,False,True,False
2020-03-19,3.67836772627359,False,True,False
2020-03-20,2.9402717602048445,False,True,False
2020-03-23,3.7209018329446457,False,True,False
2020-03-24,2.9769135375109474,False,True,False
2020-03-25,1.8123977578764903,False,False,False
2020-03-26,2.0879911790530046,False,True,False
2020-03-27,2.260849258050362,False,True,False
2020-03-30,2.359317240186328,False,True,False
2020-03-31,2.206677884518074,False,True,False
2020-04-01,2.123817391957055,False,True,False
2020-04-03,2.286510014529116,False,True,False
2020-04-07,1.4210332412135722,False,False,False
2020-04-08,1.1519758054510851,False,False,False
2020-04-09,0.24585689989806792,False,False,False
2020-04-13,0.18652316700313543,False,False,True
2020-04-15,0.465689943993032,False,False,False
2020-04-16,0.396867780172506,False,False,False
2020-04-17,0.19156635478247072,False,False,True
2020-04-20,0.2893692171078027,False,False,False
2020-04-21,0.6153523531924261,False,False,False
2020-04-22,0.33763047399224144,False,False,False
2020-04-23,0.49532931167543764,False,False,False
2020-04-24,0.5085908651525248,False,False,False
2020-04-27,0.6144439039152048,False,False,False
2020-04-28,0.7150803955002096,False,False,False
2020-04-29,0.660245588166153,False,False,False
2020-04-30,0.23984679793207822,False,False,False
2020-05-04,0.7557584497127143,False,False,False
2020-05-05,0.8567879026278479,False,False,False
2020-05-06,0.8207106735900491,False,False,False
2020-05-07,1.0242160738254484,False,False,False
2020-05-08,1.1157077500108474,False,False,False
2020-05-11,0.7007894410726397,False,False,False
2020-05-12,0.6034288468339043,False,False,False
2020-05-13,0.451558787535568,False,False,False
2020-05-14,0.1742848111748426,False,False,True
2020-05-15,0.2014725615216396,False,False,False
2020-05-18,0.5248289899408056,False,False,False
2020-05-19,0.30472357187695864,False,False,False
2020-05-20,0.39014259401333695,False,False,False
2020-05-21,0.17970156045320831,False,False,True
2020-05-22,-0.12866771576913302,False,False,True
2020-05-26,-0.01618748177851446,False,False,True
2020-05-27,0.03972774783483303,False,False,True
2020-05-28,0.06556896441244157,False,False,True
2020-05-29,-0.18082491635175987,False,False,True
2020-06-01,-0.48477506506889523,False,False,False
2020-06-02,-0.0095988042442365,False,False,True
2020-06-03,0.2357425005645944,False,False,False
2020-06-04,-0.1576901644501009,False,False,True
2020-06-05,-0.2482310933418888,False,False,False
2020-06-08,-0.6451222046842251,False,False,False
2020-06-09,-0.3693918590788111,False,False,False
2020-06-10,-0.4090054864842241,False,False,False
2020-06-11,0.027715932905115745,False,False,True
2020-06-12,-0.19379253220681839,False,False,True
2020-06-15,-0.15262518842940853,False,False,True
2020-06-16,-0.08778316602408498,False,False,True
2020-06-17,-0.8788598558068327,False,False,False
2020-06-18,-0.585677752000415,False,False,False
2020-06-19,-1.0825598805042502,False,False,False
2020-06-22,-0.8684617775339503,False,False,False
2020-06-23,-0.5869254839378936,False,False,False
2020-06-24,0.44247520452261707,False,False,False
2020-06-25,0.1280020067611085,False,False,True
2020-06-26,0.496673941505768,False,False,False
2020-06-29,0.5628135534299034,False,False,False
2020-06-30,0.08233529835851684,False,False,True
2020-07-01,0.3733470498195259,False,False,False
2020-07-02,-0.3833452893488929,False,False,False
2020-07-03,0.5269025289546702,False,False,False
2020-07-06,-0.36683648582004635,False,False,False
2020-07-07,-0.150996536255185,False,False,True
2020-07-08,0.3653242940146032,False,False,False
2020-07-09,0.7838850265122741,False,False,False
2020-07-10,1.0551754778489992,False,False,False
2020-07-13,1.0764644932658372,False,False,False
2020-07-14,1.545588808339354,False,False,False
2020-07-15,0.8347155065652903,False,False,False
2020-07-16,0.32218200149452336,False,False,False
2020-07-17,0.20019765548265267,False,False,False
2020-07-20,1.2402794078527746,False,False,False
2020-07-21,0.4919734414318911,False,False,False
2020-07-22,1.1820108019861493,False,False,False
2020-07-23,2.166045533893893,False,True,False
2020-07-24,2.401430674003799,False,True,False
2020-07-27,1.619915811082382,False,False,False
2020-07-28,0.5132223571219215,False,False,False
2020-07-29,1.7630533765713143,False,False,False
2020-07-30,0.8453874031791138,False,False,False
2020-07-31,0.056832253942594974,False,False,True
2020-08-03,1.1251250328086486,False,False,False
2020-08-04,-0.09483123729441219,False,False,True
2020-08-05,0.039808308730375976,False,False,True
2020-08-06,-0.6437651834369205,False,False,False
2020-08-07,-1.4475371215900674,False,False,False
2020-08-10,-1.5525486434931772,False,False,False
2020-08-11,-1.665036485654056,False,False,False
2020-08-12,-1.2357254099250208,False,False,False
2020-08-13,-2.249458185866704,True,False,False
2020-08-14,-3.0518968644285724,True,False,False
2020-08-17,-2.7689671569256022,True,False,False
2020-08-18,-2.953646424542588,True,False,False
2020-08-19,-3.289637669521255,True,False,False
2020-08-20,-2.8220358840415343,True,False,False
2020-08-21,-2.340664335384,True,False,False
2020-08-24,-2.6202006580146406,True,False,False
2020-08-25,-2.243998604673382,True,False,False
2020-08-26,-1.481453619567563,False,False,False
2020-08-27,-1.8719438982802363,False,False,False
2020-08-28,-1.9721700318293751,False,False,False
2020-08-31,-1.7725673942106983,False,False,False
2020-09-01,-1.6650445303248465,False,False,False
2020-09-02,-1.3907201239551303,False,False,False
2020-09-03,-1.4611942233928985,False,False,False
2020-09-04,-2.11962159318264,True,False,False
2020-09-07,-1.9943419298155025,False,False,False
2020-09-08,-2.1228137416854684,True,False,False
2020-09-09,-1.9018825292537302,False,False,False
2020-09-10,-1.8681928490933488,False,False,False
2020-09-11,-1.7646688986609698,False,False,False
2020-09-14,-1.5175765932058647,False,False,False
2020-09-15,-1.3511447707657982,False,False,False
2020-09-16,-1.1951242931077826,False,False,False
2020-09-17,-1.327681722108616,False,False,False
2020-09-18,-0.9089699054626098,False,False,False
2020-09-21,-0.1957982389754478,False,False,True
2020-09-22,0.14055016409016993,False,False,True
2020-09-23,0.04797507621385146,False,False,True
2020-09-24,0.4077693916069461,False,False,False
2020-09-25,0.29919739918526034,False,False,False
2020-09-28,0.05953483309056589,False,False,True
2020-09-29,0.05030038546758385,False,False,True
2020-09-30,0.08530434361548815,False,False,True
2020-10-01,-0.08366568619144756,False,False,True
2020-10-05,-0.05977056156314892,False,False,True
2020-10-06,-0.33393363373689966,False,False,False
2020-10-07,-0.5458587263627019,False,False,False
2020-10-08,-0.7948977047195444,False,False,False
2020-10-09,-0.6597918804605363,False,False,False
2020-10-12,-1.0796356119566837,False,False,False
2020-10-13,-0.4951673336093788,False,False,False
2020-10-14,-0.16259443722499442,False,False,True
2020-10-15,0.19142325992173018,False,False,True
2020-10-16,0.3636898759090955,False,False,False
2020-10-19,0.07886423468581039,False,False,True
2020-10-20,0.12082011473777615,False,False,True
2020-10-21,-0.010233889356583323,False,False,True
2020-10-22,0.06911829571786611,False,False,True
2020-10-23,-0.9540998749908023,False,False,False
2020-10-26,-1.327663709172819,False,False,False
2020-10-27,-1.690546420657954,False,False,False
2020-10-28,-1.633367513293871,False,False,False
2020-10-29,-1.2782347825898088,False,False,False
2020-10-30,-0.9918936545793102,False,False,False
2020-11-02,-1.0131756244621264,False,False,False
2020-11-03,-0.5842171362368223,False,False,False
2020-11-04,-0.7431135477465638,False,False,False
2020-11-05,-1.2140924440885634,False,False,False
2020-11-06,-0.012244675662589929,False,False,True
2020-11-09,0.726329992301839,False,False,False
2020-11-10,1.5333165408678466,False,False,False
2020-11-11,2.0146911503914096,False,True,False
2020-11-12,2.211507717599311,False,True,False
2020-11-13,3.4088799014840903,False,True,False
2020-11-14,3.0884842602427547,False,True,False
2020-11-17,2.4059840149485807,False,True,False
2020-11-18,2.46859977417516,False,True,False
2020-11-19,2.223844447557827,False,True,False
2020-11-20,2.3157837500371397,False,True,False
2020-11-23,2.152877565675482,False,True,False
2020-11-24,2.0726192964470314,False,True,False
2020-11-25,1.7314142311983678,False,False,False
2020-11-26,1.5860716946128173,False,False,False
2020-11-27,1.335108577175413,False,False,False
2020-12-01,1.0978848600992495,False,False,False
2020-12-02,0.7689234392976266,False,False,False
2020-12-03,-0.6905454929926207,False,False,False
2020-12-04,-0.8673507017472246,False,False,False
2020-12-07,-0.6675799114470178,False,False,False
2020-12-08,-0.8146030682453654,False,False,False
2020-12-09,-0.6730894246798085,False,False,False
2020-12-10,-1.0683503072574525,False,False,False
2020-12-11,-1.1772115369414664,False,False,False
2020-12-14,-1.4535492952311062,False,False,False
2020-12-15,-1.211360995456361,False,False,False
2020-12-16,-1.2901777756661692,False,False,False
2020-12-17,-0.9814711726286336,False,False,False
2020-12-18,-0.4997626266922307,False,False,False
2020-12-21,-0.41944395553727043,False,False,False
2020-12-22,-0.1842527744348562,False,False,True
2020-12-23,-0.33098865711134784,False,False,False
2020-12-24,-0.3629422229644675,False,False,False
2020-12-28,-0.37628401459006394,False,False,False
2020-12-29,-0.22890487976686757,False,False,False
2020-12-30,-0.36887647944873525,False,False,False
2020-12-31,-0.3937807290643096,False,False,False
2021-01-01,-0.44565100481702014,False,False,False
2021-01-04,0.13708664213846097,False,False,True
2021-01-05,0.36590740509179936,False,False,False
2021-01-06,0.26213550359444315,False,False,False
2021-01-07,0.4550017350914396,False,False,False
2021-01-08,-0.23133754458362196,False,False,False
2021-01-11,-0.7556379151354423,False,False,False
2021-01-12,-0.039929620930659326,False,False,True
2021-01-13,0.02791474383327974,False,False,True
2021-01-14,0.09880782501782134,False,False,True
2021-01-15,0.2913346965829668,False,False,False
2021-01-18,0.9179323289742581,False,False,False
2021-01-19,0.686922914097982,False,False,False
2021-01-20,0.016477509651849704,False,False,True
2021-01-21,0.44233616954265503,False,False,False
2021-01-22,0.7579890879807143,False,False,False
2021-01-25,0.3464205243899992,False,False,False
2021-01-27,0.19915730739705131,False,False,True
2021-01-28,1.0783065188366405,False,False,False
2021-01-29,1.8430990741744726,False,False,False
2021-02-01,1.7518412006959834,False,False,False
2021-02-02,1.3069930581108815,False,False,False
2021-02-03,1.508228412999797,False,False,False
2021-02-04,1.5550778745061862,False,False,False
2021-02-05,1.7250250475894542,False,False,False
2021-02-08,1.6423789311445,False,False,False
2021-02-09,1.3450406832620379,False,False,False
2021-02-10,1.1285456800306255,False,False,False
2021-02-11,0.5957343261867467,False,False,False
2021-02-12,0.6821467847617542,False,False,False
2021-02-15,0.5627141147375908,False,False,False
2021-02-16,0.07410997834970275,False,False,True
2021-02-17,0.4723015670234067,False,False,False
2021-02-18,0.26489295443956623,False,False,False
2021-02-19,0.4327541291407958,False,False,False
2021-02-22,0.5715039197092219,False,False,False
2021-02-23,1.1075830130682793,False,False,False
2021-02-24,1.2705200878517044,False,False,False
2021-02-25,1.4032689761510686,False,False,False
2021-02-26,1.2628373758075984,False,False,False
2021-03-01,1.1121814713186255,False,False,False
2021-03-02,0.7632409064008961,False,False,False
2021-03-03,0.9735070285018824,False,False,False
2021-03-04,0.8902001746375782,False,False,False
2021-03-05,0.49157257597618903,False,False,False
2021-03-08,0.4101332124250061,False,False,False
2021-03-09,0.31165399850836895,False,False,False
2021-03-10,0.8515136389611492,False,False,False
2021-03-12,1.1724432336750505,False,False,False
2021-03-15,1.3692287673070032,False,False,False
2021-03-16,1.0859625016098855,False,False,False
2021-03-17,1.2480989172238126,False,False,False
2021-03-18,1.1591355200816116,False,False,False
2021-03-19,1.1029033217990225,False,False,False
2021-03-22,1.2105649137908545,False,False,False
2021-03-23,1.0553389119279104,False,False,False
2021-03-24,1.1630978484216579,False,False,False
2021-03-25,1.5640841040124371,False,False,False
2021-03-26,1.3990117077118591,False,False,False
2021-03-30,1.6636924367339243,False,False,False
2021-03-31,1.3561862756682994,False,False,False
2021-04-01,1.2681798191986582,False,False,False
2021-04-05,0.9963469961684646,False,False,False
2021-04-06,0.8105971071252415,False,False,False
2021-04-07,0.726606954080639,False,False,False
2021-04-08,0.9621836148124878,False,False,False
2021-04-09,0.7122930181560743,False,False,False
2021-04-12,1.23311602660953,False,False,False
2021-04-13,0.46298486086237534,False,False,False
2021-04-15,0.5121974577008328,False,False,False
2021-04-16,0.67595333812499,False,False,False
2021-04-19,0.7140519984741273,False,False,False
2021-04-20,-0.2797000676279798,False,False,False
2021-04-22,-0.3800842108231519,False,False,False
2021-04-23,-0.7804347475950292,False,False,False
2021-04-26,-0.031766782988995636,False,False,True
2021-04-27,0.6783074403709168,False,False,False
2021-04-28,2.005466194714834,False,True,False
2021-04-29,1.323615277598571,False,False,False
2021-04-30,1.4764151759545838,False,False,False
2021-05-03,0.34056687235062805,False,False,False
2021-05-04,0.5405444813059002,False,False,False
2021-05-05,0.10540286062734676,False,False,True
2021-05-06,0.46246480752122543,False,False,False
2021-05-07,-0.03670472302765896,False,False,True
2021-05-10,-0.037903403167911624,False,False,True
2021-05-11,0.4135361105433346,False,False,False
2021-05-12,-0.2512183000064526,False,False,False
2021-05-14,-0.25737074917417474,False,False,False
2021-05-17,0.6548629101316964,False,False,False
2021-05-18,1.0847621890906374,False,False,False
2021-05-19,1.2156425106814492,False,False,False
2021-05-20,1.0103651129268103,False,False,False
2021-05-21,0.3526168507856959,False,False,False
2021-05-24,0.3107243680278783,False,False,False
2021-05-25,1.0644000358591723,False,False,False
2021-05-26,0.20398057201666672,False,False,False
2021-05-27,0.26143116331507377,False,False,False
2021-05-28,0.7598216519659897,False,False,False
2021-05-31,0.3927135446645803,False,False,False
2021-06-01,0.17914866776592098,False,False,True
2021-06-02,-0.4229354610984087,False,False,False
2021-06-03,0.766634330119148,False,False,False
2021-06-04,0.3316395787875992,False,False,False
2021-06-07,-0.06827015236704378,False,False,True
2021-06-08,-0.5311351460518438,False,False,False
2021-06-09,-0.31485309111854026,False,False,False
2021-06-10,-0.42371600578790825,False,False,False
2021-06-11,0.16888288528679266,False,False,True
2021-06-14,0.6322591843858297,False,False,False
2021-06-15,1.1114474379582522,False,False,False
2021-06-16,1.1725629883140183,False,False,False
2021-06-17,1.2992362752089581,False,False,False
2021-06-18,1.9858816994233253,False,False,False
2021-06-21,2.269751456859099,False,True,False
2021-06-22,-0.9430931431911114,False,False,False
2021-06-23,-2.243295710960337,True,False,False
2021-06-24,-3.167480850989369,True,False,False
2021-06-25,-3.488792944617569,True,False,False
2021-06-28,-2.6062149589265746,True,False,False
2021-06-29,-2.1720852673291993,True,False,False
2021-06-30,-2.6210975775059366,True,False,False
2021-07-01,-2.7709337365951634,True,False,False
2021-07-02,-2.6496643107890154,True,False,False
2021-07-05,-2.2092995573869625,True,False,False
2021-07-06,-1.5595767554750848,False,False,False
2021-07-07,-1.1638662607445123,False,False,False
2021-07-08,-0.6831963851838057,False,False,False
2021-07-09,-0.9716557533546669,False,False,False
2021-07-12,-1.2020440623109898,False,False,False
2021-07-13,-0.9870765364694535,False,False,False
2021-07-14,-0.48729994485540745,False,False,False
2021-07-15,-0.709213500346508,False,False,False
2021-07-16,-1.1807016591770814,False,False,False
2021-07-19,-0.8341109244591357,False,False,False
2021-07-20,-1.394720806341265,False,False,False
2021-07-22,-1.618363113810675,False,False,False
2021-07-23,-1.6371807226514898,False,False,False
2021-07-26,-1.1708568004756812,False,False,False
2021-07-27,-1.0799598739661458,False,False,False
2021-07-28,-0.8728531970125013,False,False,False
2021-07-29,-0.2001477828573067,False,False,False
2021-07-30,-0.09136643704758036,False,False,True
2021-08-02,0.11952952184600833,False,False,True
2021-08-03,-0.046072811895920204,False,False,True
2021-08-04,0.37371336129155763,False,False,False
2021-08-05,1.3873629277628887,False,False,False
2021-08-06,1.1290715815857504,False,False,False
2021-08-09,1.1775733422377794,False,False,False
2021-08-10,1.5836214717040265,False,False,False
2021-08-11,1.3245279518374342,False,False,False
2021-08-12,0.43822959556907953,False,False,False
2021-08-13,-0.15208500425750937,False,False,True
2021-08-16,0.24147328539970805,False,False,False
2021-08-17,0.14697461888842947,False,False,True
2021-08-18,1.082927603293176,False,False,False
2021-08-20,1.1257349881782444,False,False,False
2021-08-23,0.7003686343769442,False,False,False
2021-08-24,0.852783574523753,False,False,False
2021-08-25,1.5672180327343284,False,False,False
2021-08-26,1.9738732208631458,False,False,False
2021-08-27,1.7941164400610823,False,False,False
2021-08-30,0.8094347117423757,False,False,False
2021-08-31,1.6355559290517592,False,False,False
2021-09-01,2.0175312930695113,False,True,False
2021-09-02,2.113207147288222,False,True,False
2021-09-03,2.2383553496724415,False,True,False
2021-09-06,2.450078577486526,False,True,False
2021-09-07,2.068822420413296,False,True,False
2021-09-08,2.141660750887314,False,True,False
2021-09-09,2.0870234060912054,False,True,False
2021-09-13,1.7005711270647088,False,False,False
2021-09-14,1.6732380322916638,False,False,False
2021-09-15,1.7094337235012464,False,False,False
2021-09-16,1.7045403858298578,False,False,False
2021-09-17,1.6062111533658705,False,False,False
2021-09-20,1.2570969190264234,False,False,False
2021-09-21,1.922270959137472,False,False,False
2021-09-22,1.6348326885561857,False,False,False
2021-09-23,1.603159613797951,False,False,False
2021-09-24,1.6379773243893647,False,False,False
2021-09-27,0.048237644097139876,False,False,True
2021-09-28,-0.016783672670913255,False,False,True
2021-09-29,-0.1538069190728342,False,False,True
2021-09-30,-0.350385093715031,False,False,False
2021-10-01,0.06571841093445589,False,False,True
2021-10-04,-0.13795440785609359,False,False,True
2021-10-05,-0.3431345941999349,False,False,False
2021-10-06,-0.3617130114166566,False,False,False
2021-10-07,-0.7569343313587803,False,False,False
2021-10-08,-0.5884222923734623,False,False,False
2021-10-11,-1.2544702863081665,False,False,False
2021-10-12,-0.8751766536595295,False,False,False
2021-10-13,-0.22724931183830033,False,False,False
2021-10-14,-0.6281607791878837,False,False,False
2021-10-18,-1.3547599511597037,False,False,False
2021-10-19,-2.1182771308681025,True,False,False
2021-10-20,-2.201170714358164,True,False,False
2021-10-21,-2.0306245323728165,True,False,False
2021-10-22,-1.7829402633187694,False,False,False
2021-10-25,-1.601926111877039,False,False,False
2021-10-26,-1.5143170132780115,False,False,False
2021-10-27,-1.6906779563457623,False,False,False
2021-10-28,-1.981430095908111,False,False,False
2021-10-29,-2.415645646822831,True,False,False
2021-11-01,-2.250577941689198,True,False,False
2021-11-02,-2.608599791749148,True,False,False
2021-11-03,-2.39068517405229,True,False,False
2021-11-04,-1.692902916385947,False,False,False
2021-11-08,-1.2712104455133182,False,False,False
2021-11-09,-0.9327232026106633,False,False,False
2021-11-10,-0.6653879423691036,False,False,False
2021-11-11,-0.7108654866130043,False,False,False
2021-11-12,-0.6782804011389418,False,False,False
2021-11-15,-0.8864057641583172,False,False,False
2021-11-16,-1.9295560893817056,False,False,False
2021-11-17,-2.407148066279866,True,False,False
2021-11-18,-2.219116878700177,True,False,False
2021-11-22,-1.8315070935899835,False,False,False
2021-11-23,-1.5533789340967654,False,False,False
2021-11-24,-1.3749108622451247,False,False,False
2021-11-25,-1.2076253151239653,False,False,False
2021-11-26,-0.7388766960621823,False,False,False
2021-11-29,-0.7478444886954173,False,False,False
2021-11-30,-0.7227577152445727,False,False,False
2021-12-01,-0.8367155596258746,False,False,False
2021-12-02,-0.8574368302281514,False,False,False
2021-12-03,-0.59452607209548,False,False,False
2021-12-06,-0.29001265106720975,False,False,False
2021-12-07,-0.4445974997278898,False,False,False
2021-12-08,-0.7897640499158,False,False,False
2021-12-09,-0.5895127487401349,False,False,False
2021-12-10,-0.6335867573997539,False,False,False
2021-12-13,-0.9280700695158818,False,False,False
2021-12-14,-0.890856510498051,False,False,False
2021-12-15,-1.008191146584572,False,False,False
2021-12-16,-0.8114708066540606,False,False,False
2021-12-17,-0.4792810223264028,False,False,False
2021-12-20,-0.6862303724790921,False,False,False
2021-12-21,-0.6959160034246168,False,False,False
2021-12-22,-0.6123935021267373,False,False,False
2021-12-23,-0.5140050910579023,False,False,False
2021-12-24,-0.522818048701874,False,False,False
2021-12-27,-0.4021475697473277,False,False,False
2021-12-28,-0.1412378274630598,False,False,True
2021-12-29,0.25160728347163624,False,False,False
2021-12-30,0.5000526839067374,False,False,False
2021-12-31,0.2572067598876161,False,False,False
2022-01-03,0.8548814002137972,False,False,False
2022-01-04,0.3710850791443176,False,False,False
2022-01-05,0.3955846483774262,False,False,False
2022-01-06,0.2800569556211941,False,False,False
2022-01-07,0.2719003976432329,False,False,False
2022-01-10,-0.7390317795801394,False,False,False
2022-01-11,-0.9987098744987897,False,False,False
2022-01-12,-0.9014215279489872,False,False,False
2022-01-13,-0.26744072835068494,False,False,False
2022-01-14,-0.4116357121950491,False,False,False
2022-01-17,-1.039942611469462,False,False,False
2022-01-18,-0.3157532250986761,False,False,False
2022-01-19,-0.947884310693592,False,False,False
2022-01-20,-0.8775122841617046,False,False,False
2022-01-21,-1.7858773004843262,False,False,False
2022-01-24,-1.5590482683505915,False,False,False
2022-01-25,-3.431830929016093,True,False,False
2022-01-27,-4.0010459564229715,True,False,False
2022-01-28,-2.969526172089505,True,False,False
2022-01-31,-2.6940724915091763,True,False,False
